listing_id,seller_id,category,make,year,condition,hours_used,asking_price,region,list_date,views,bids,inquiries,sold,days_on_market,final_price,age_years,price_band,list_year,list_month,list_qtr,seller_seller_type,seller_tenure_years,seller_total_listings,seller_avg_rating,seller_verified
L005739,S0757,Skid Steers,Hitachi,2004,Poor,4823.0,2100.0,Southeast,2021-06-03,4,0,1,0,118,,20.0,<$10K,2021,6,2,fleet_operator,2.6,17,4.01,False
L005740,S0646,Forklifts,Caterpillar,2022,Fair,6422.0,14400.0,Southwest,2021-04-13,30,2,5,1,19,11400.0,2.0,$10K–$30K,2021,4,2,contractor,5.9,12,3.61,True
L005741,S0655,Wheel Loaders,John Deere,1998,Good,5812.0,13200.0,Great Plains,2021-06-22,16,0,0,1,100,12300.0,26.0,$10K–$30K,2021,6,2,dealer,13.4,13,5.0,True
L005742,S0600,Cranes,Liebherr,2021,Good,3261.0,179700.0,Great Plains,2022-03-26,16,6,2,1,17,166300.0,3.0,>$150K,2022,3,1,dealer,0.9,17,5.0,False
L005743,S0680,Wheel Loaders,Case Ce,2015,Excellent,5650.0,24200.0,Southeast,2022-05-19,15,1,3,0,190,,9.0,$10K–$30K,2022,5,2,individual,8.5,25,2.62,False
L005744,S0488,Motor Graders,Liebherr,2001,Excellent,6449.0,18300.0,Southeast,2023-01-30,12,3,1,0,57,,23.0,$10K–$30K,2023,1,1,individual,0.5,20,4.09,True
L005745,S0690,Motor Graders,Case Ce,2017,Good,5700.0,44500.0,Northeast,2022-02-16,22,2,1,1,1,40700.0,7.0,$30K–$75K,2022,2,1,fleet_operator,1.4,12,4.23,True
L005746,S0054,Excavators,Doosan,2011,Poor,5026.0,7200.0,Midwest,2021-12-30,6,0,0,1,30,4400.0,13.0,<$10K,2021,12,4,contractor,1.1,25,4.2,True
L005747,S0191,Aerial Work Platforms,Komatsu,2005,Poor,3931.0,2600.0,Great Plains,2021-10-03,15,0,3,0,25,,19.0,<$10K,2021,10,4,individual,5.9,29,3.72,True
L005748,S0690,Excavators,Jcb,2015,Fair,5287.0,23800.0,Southwest,2021-11-25,15,4,2,0,303,,9.0,$10K–$30K,2021,11,4,fleet_operator,1.4,12,4.23,True
L005749,S0532,Forklifts,Jcb,2004,Good,7952.0,2700.0,Midwest,2022-09-03,8,0,1,0,9,,20.0,<$10K,2022,9,3,individual,1.3,6,4.08,True
L005750,S0106,Motor Graders,Komatsu,2000,Excellent,6955.5,19300.0,Mid-Atlantic,2023-08-08,8,1,1,1,85,19400.0,24.0,$10K–$30K,2023,8,3,fleet_operator,8.5,8,4.33,False
L005751,S0441,Forklifts,Liebherr,2022,Good,7066.0,16700.0,Midwest,2021-07-11,15,4,1,0,150,,2.0,$10K–$30K,2021,7,3,individual,7.5,12,3.96,True
L005752,S0079,Motor Graders,Hitachi,2018,Fair,5142.0,46200.0,Midwest,2021-06-27,6,0,0,1,17,39000.0,6.0,$30K–$75K,2021,6,2,dealer,1.3,13,3.86,True
L005753,S0744,Forklifts,Komatsu,2011,Good,7043.5,3300.0,Southeast,2022-04-01,17,1,2,0,290,,13.0,<$10K,2022,4,2,dealer,16.5,18,5.0,True
L005754,S0650,Compactors,Terex,2009,Fair,5059.0,4600.0,Midwest,2023-02-22,17,5,2,1,35,4000.0,15.0,<$10K,2023,2,1,dealer,3.4,13,3.59,True
L005755,S0711,Compactors,Doosan,2012,Fair,4666.0,4700.0,Mountain West,2021-01-12,17,2,3,0,63,,12.0,<$10K,2021,1,1,contractor,6.3,16,4.53,False
L005756,S0610,Excavators,Jcb,2005,Fair,5886.0,10600.0,Mountain West,2021-04-06,32,5,1,1,3,9400.0,19.0,$10K–$30K,2021,4,2,dealer,1.2,19,4.26,True
L005757,S0645,Forklifts,Liebherr,2002,Good,7884.0,3100.0,Southwest,2023-05-10,18,0,2,0,31,,22.0,<$10K,2023,5,2,individual,1.0,3,4.13,True
L005758,S0228,Wheel Loaders,Hitachi,2014,Fair,4413.0,11300.0,Midwest,2021-02-13,13,2,0,0,34,,10.0,$10K–$30K,2021,2,1,individual,1.9,10,3.43,True
L005759,S0202,Excavators,Terex,2022,Excellent,4268.0,98889.5,Southwest,2023-12-20,20,5,4,1,1,101400.0,2.0,$75K–$150K,2023,12,4,dealer,10.3,3,3.61,True
L005760,S0667,Bulldozers,Hitachi,2007,Fair,5124.0,9900.0,Midwest,2021-10-22,18,5,0,1,10,8300.0,17.0,<$10K,2021,10,4,dealer,2.6,19,3.23,True
L005761,S0681,Bulldozers,Liebherr,2008,Good,9297.0,14400.0,Northeast,2023-08-03,7,0,1,0,66,,16.0,$10K–$30K,2023,8,3,dealer,0.6,19,3.63,True
L005762,S0435,Bulldozers,John Deere,2020,Good,5707.0,62900.0,Great Plains,2023-09-23,9,0,1,0,68,,4.0,$30K–$75K,2023,9,3,contractor,2.3,13,4.21,False
L005763,S0778,Compactors,Terex,2013,Excellent,3914.0,7100.0,Southeast,2021-03-18,24,0,4,0,70,,11.0,<$10K,2021,3,1,contractor,4.7,9,3.84,True
L005764,S0709,Wheel Loaders,Doosan,2013,Good,5237.0,10400.0,Mid-Atlantic,2022-10-19,6,1,0,1,124,9300.0,11.0,$10K–$30K,2022,10,4,contractor,7.2,12,4.01,True
L005765,S0413,Wheel Loaders,Terex,2001,Poor,3612.0,6000.0,Southeast,2023-03-31,9,1,0,0,94,,23.0,<$10K,2023,3,1,contractor,7.9,22,3.87,True
L005766,S0695,Excavators,Caterpillar,2020,Good,3990.0,65500.0,Great Plains,2022-07-30,14,2,0,0,146,,4.0,$30K–$75K,2022,7,3,contractor,5.5,8,3.28,True
L005767,S0205,Compactors,Terex,2002,Poor,6370.0,3600.0,Midwest,2023-03-31,24,4,0,0,5,,22.0,<$10K,2023,3,1,dealer,5.4,12,4.03,True
L005768,S0610,Forklifts,Komatsu,2007,Good,9863.0,4000.0,Mid-Atlantic,2021-08-16,31,3,6,1,58,3800.0,17.0,<$10K,2021,8,3,dealer,1.2,19,4.26,True
L005769,S0508,Motor Graders,Volvo Ce,2011,Good,5356.0,13500.0,Mountain West,2023-05-07,15,3,1,0,150,,13.0,$10K–$30K,2023,5,2,individual,2.1,5,4.17,True
L005770,S0767,Compactors,Case Ce,2006,Good,5050.0,5900.0,Midwest,2021-04-23,18,2,3,0,7,,18.0,<$10K,2021,4,2,individual,0.5,21,3.89,True
L005771,S0048,Cranes,Hitachi,2015,Good,3302.0,47600.0,Southeast,2023-08-29,18,1,3,0,45,,9.0,$30K–$75K,2023,8,3,fleet_operator,3.5,13,2.7,True
L005772,S0160,Bulldozers,Jcb,2017,Fair,6350.0,27500.0,West Coast,2023-06-12,15,3,2,0,4,,7.0,$10K–$30K,2023,6,2,fleet_operator,0.5,7,3.51,True
L005773,S0138,Cranes,Volvo Ce,2003,Good,4657.5,31300.0,Mountain West,2021-09-23,13,0,0,0,162,,21.0,$30K–$75K,2021,9,3,fleet_operator,0.6,14,3.65,False
L005774,S0320,Forklifts,Caterpillar,2008,Fair,7728.0,2400.0,West Coast,2023-03-12,19,1,3,0,98,,16.0,<$10K,2023,3,1,fleet_operator,11.0,16,4.19,True
L005775,S0504,Forklifts,Doosan,2018,Good,4960.0,9400.0,Southwest,2022-07-31,5,0,1,0,37,,6.0,<$10K,2022,7,3,contractor,6.2,15,1.98,True
L005776,S0685,Wheel Loaders,John Deere,2014,Good,4497.0,13900.0,Southeast,2022-03-24,15,4,0,1,40,12900.0,10.0,$10K–$30K,2022,3,1,contractor,2.3,4,3.36,True
L005777,S0281,Excavators,Terex,2006,Good,5338.0,12400.0,Midwest,2023-12-13,16,0,2,0,15,,18.0,$10K–$30K,2023,12,4,fleet_operator,0.5,8,4.04,False
L005778,S0667,Excavators,Komatsu,2022,Fair,4483.0,57900.0,Midwest,2022-12-26,12,2,1,0,99,,2.0,$30K–$75K,2022,12,4,dealer,2.6,19,3.23,True
L005779,S0360,Forklifts,Caterpillar,2000,Fair,9664.0,3800.0,West Coast,2021-01-22,16,2,0,1,24,3100.0,24.0,<$10K,2021,1,1,fleet_operator,8.7,15,5.0,False
L005780,S0671,Backhoes,Case Ce,2013,Good,5082.0,6500.0,Southeast,2021-01-31,9,2,1,0,16,,11.0,<$10K,2021,1,1,individual,6.7,10,4.06,True
L005781,S0201,Bulldozers,Doosan,2017,Good,5187.0,36200.0,Mountain West,2022-10-29,39,3,4,0,103,,7.0,$30K–$75K,2022,10,4,dealer,3.9,18,3.0,True
L005782,S0011,Excavators,John Deere,2001,Fair,6192.0,10700.0,Northeast,2022-04-13,20,2,1,0,1,,23.0,$10K–$30K,2022,4,2,individual,9.1,13,5.0,True
L005783,S0244,Skid Steers,Caterpillar,2023,Poor,3176.0,12000.0,Southwest,2023-08-07,9,2,0,0,41,,1.0,$10K–$30K,2023,8,3,dealer,10.9,14,3.67,True
L005784,S0251,Skid Steers,John Deere,2021,Excellent,4062.0,21100.0,Southwest,2021-12-22,12,1,1,1,10,21300.0,3.0,$10K–$30K,2021,12,4,fleet_operator,3.8,10,4.63,True
L005785,S0374,Backhoes,Doosan,2019,Fair,4457.0,24300.0,Northeast,2022-02-14,8,0,0,0,82,,5.0,$10K–$30K,2022,2,1,dealer,5.0,16,4.54,True
L005786,S0483,Forklifts,Volvo Ce,2012,Good,8622.0,3800.0,Northeast,2022-07-10,10,3,1,0,22,,12.0,<$10K,2022,7,3,contractor,0.5,14,3.94,False
L005787,S0085,Skid Steers,Case Ce,1999,Good,3701.0,3600.0,Midwest,2023-05-18,17,7,1,1,22,3500.0,25.0,<$10K,2023,5,2,fleet_operator,1.0,12,3.61,False
L005788,S0655,Excavators,Jcb,2017,Poor,4649.0,25800.0,Pacific Northwest,2021-07-04,23,2,1,1,48,16700.0,7.0,$10K–$30K,2021,7,3,dealer,13.4,13,5.0,True
L005789,S0766,Excavators,Doosan,2014,Fair,4965.0,12400.0,Great Plains,2023-06-30,7,1,0,1,4,10800.0,10.0,$10K–$30K,2023,6,2,contractor,5.5,28,4.52,True
L005790,S0582,Excavators,Jcb,2016,Fair,4611.5,20300.0,Southwest,2023-05-22,24,2,0,0,41,,8.0,$10K–$30K,2023,5,2,fleet_operator,17.4,9,4.55,False
L005791,S0691,Compactors,Caterpillar,2017,Good,3590.0,19400.0,Midwest,2021-10-28,9,1,0,0,65,,7.0,$10K–$30K,2021,10,4,fleet_operator,2.3,10,3.65,False
L005792,S0099,Excavators,Volvo Ce,2013,Good,5633.0,12100.0,Midwest,2022-04-02,14,5,3,1,12,10700.0,11.0,$10K–$30K,2022,4,2,dealer,0.5,11,3.74,False
L005793,S0712,Bulldozers,Case Ce,2021,Fair,3629.0,51900.0,Pacific Northwest,2021-08-16,22,3,0,1,52,44200.0,3.0,$30K–$75K,2021,8,3,fleet_operator,15.6,18,3.96,True
L005794,S0235,Bulldozers,Terex,2016,Poor,2466.0,16000.0,Southwest,2022-02-26,13,2,1,0,29,,8.0,$10K–$30K,2022,2,1,contractor,6.0,16,4.14,False
L005795,S0155,Wheel Loaders,Jcb,2018,Fair,4765.0,27400.0,Mid-Atlantic,2022-02-10,11,1,0,0,18,,6.0,$10K–$30K,2022,2,1,dealer,2.4,26,3.01,True
L005796,S0189,Backhoes,Caterpillar,2014,Good,3388.0,10600.0,Southeast,2023-04-21,11,4,1,0,242,,10.0,$10K–$30K,2023,4,2,dealer,8.5,22,3.89,True
L005797,S0668,Excavators,Doosan,2001,Good,4625.0,13900.0,Mountain West,2021-08-23,11,1,0,1,36,12700.0,23.0,$10K–$30K,2021,8,3,dealer,10.2,20,5.0,True
L005798,S0766,Motor Graders,Volvo Ce,2015,Good,5522.0,30900.0,Mountain West,2021-01-26,7,1,0,1,35,29700.0,9.0,$30K–$75K,2021,1,1,contractor,5.5,28,4.52,True
L005799,S0210,Skid Steers,Jcb,2001,Good,6688.0,5000.0,West Coast,2022-06-15,21,5,3,1,33,4700.0,23.0,<$10K,2022,6,2,fleet_operator,1.3,3,5.0,True
L005800,S0501,Excavators,Liebherr,2018,Good,6578.0,47000.0,Southeast,2022-08-03,20,0,3,0,17,,6.0,$30K–$75K,2022,8,3,fleet_operator,13.8,13,4.81,False
L005801,S0377,Forklifts,Jcb,2000,Good,7728.0,3500.0,Pacific Northwest,2021-07-10,16,2,0,0,14,,24.0,<$10K,2021,7,3,dealer,0.6,17,4.78,False
L005802,S0536,Skid Steers,Case Ce,2019,Fair,1623.0,15000.0,Midwest,2023-06-11,12,1,1,0,10,,5.0,$10K–$30K,2023,6,2,individual,1.1,23,4.43,True
L005803,S0470,Backhoes,Case Ce,2015,Fair,5443.0,11500.0,West Coast,2022-09-06,22,1,3,1,3,10300.0,9.0,$10K–$30K,2022,9,3,dealer,5.9,3,4.89,True
L005804,S0713,Backhoes,Caterpillar,2018,Fair,3689.0,18500.0,Mountain West,2021-10-09,5,1,1,1,46,15600.0,6.0,$10K–$30K,2021,10,4,fleet_operator,0.5,9,3.27,True
L005805,S0040,Wheel Loaders,Liebherr,2017,Poor,6474.0,18700.0,Mountain West,2022-02-14,16,3,1,0,93,,7.0,$10K–$30K,2022,2,1,dealer,0.5,13,4.14,True
L005806,S0644,Forklifts,John Deere,2002,Good,7776.0,3400.0,Mountain West,2021-07-23,20,2,3,0,1,,22.0,<$10K,2021,7,3,dealer,10.1,15,4.26,True
L005807,S0758,Excavators,Case Ce,2006,Fair,6298.0,13500.0,Pacific Northwest,2023-03-08,15,1,3,0,72,,18.0,$10K–$30K,2023,3,1,individual,9.2,14,3.78,True
L005808,S0628,Wheel Loaders,Volvo Ce,2019,Fair,4797.0,35300.0,Southeast,2022-12-16,15,3,0,0,17,,5.0,$30K–$75K,2022,12,4,dealer,5.1,31,4.2,True
L005809,S0480,Excavators,Caterpillar,2020,Poor,4806.0,27400.0,Southwest,2022-07-20,10,0,0,1,8,17400.0,4.0,$10K–$30K,2022,7,3,contractor,4.8,20,3.92,True
L005810,S0239,Wheel Loaders,Case Ce,2021,Good,3309.0,70400.0,Pacific Northwest,2022-08-13,20,3,0,0,15,,3.0,$30K–$75K,2022,8,3,dealer,1.9,8,4.28,True
L005811,S0445,Backhoes,Doosan,2012,Good,3296.0,6200.0,Great Plains,2021-08-27,9,0,1,0,34,,12.0,<$10K,2021,8,3,individual,4.9,16,3.54,True
L005812,S0118,Motor Graders,Komatsu,2006,Fair,7580.0,14300.0,Pacific Northwest,2022-02-07,15,3,0,0,132,,18.0,$10K–$30K,2022,2,1,individual,7.2,14,4.83,False
L005813,S0635,Forklifts,John Deere,2011,Poor,7332.0,2000.0,Northeast,2023-07-31,24,1,1,0,49,,13.0,<$10K,2023,7,3,fleet_operator,0.5,20,4.03,True
L005814,S0360,Bulldozers,Jcb,2018,Fair,5608.0,39600.0,West Coast,2022-01-01,12,2,1,1,64,31100.0,6.0,$30K–$75K,2022,1,1,fleet_operator,8.7,15,5.0,False
L005815,S0644,Bulldozers,Komatsu,2021,Fair,4278.0,69000.0,Midwest,2023-08-09,18,0,3,1,5,59100.0,3.0,$30K–$75K,2023,8,3,dealer,10.1,15,4.26,True
L005816,S0067,Aerial Work Platforms,Volvo Ce,1999,Good,3790.0,4600.0,Southwest,2023-08-21,26,3,0,1,35,4300.0,25.0,<$10K,2023,8,3,individual,1.0,17,3.62,True
L005817,S0420,Wheel Loaders,Jcb,2023,Fair,1836.0,61100.0,Southeast,2023-03-07,9,1,0,1,5,52400.0,1.0,$30K–$75K,2023,3,1,contractor,15.1,17,4.4,True
L005818,S0125,Forklifts,John Deere,2022,Fair,3963.0,16800.0,West Coast,2023-12-08,19,4,2,0,238,,2.0,$10K–$30K,2023,12,4,fleet_operator,0.5,4,3.87,True
L005819,S0323,Bulldozers,Terex,2015,Fair,6425.0,24800.0,Mid-Atlantic,2023-01-12,10,1,0,1,131,20800.0,9.0,$10K–$30K,2023,1,1,dealer,8.3,28,5.0,True
L005820,S0728,Excavators,Doosan,2010,Fair,7535.0,9400.0,Southeast,2023-09-04,13,2,0,0,44,,14.0,<$10K,2023,9,3,dealer,8.1,24,3.44,False
L005821,S0031,Bulldozers,Komatsu,2018,Excellent,5081.0,64200.0,Southwest,2023-05-11,9,0,1,0,200,,6.0,$30K–$75K,2023,5,2,dealer,3.0,12,4.26,True
L005822,S0781,Skid Steers,Case Ce,2013,Fair,3782.0,3000.0,West Coast,2021-03-06,12,2,0,0,2,,11.0,<$10K,2021,3,1,fleet_operator,2.5,21,4.52,False
L005823,S0474,Excavators,Jcb,2003,Good,5051.0,11600.0,West Coast,2023-05-15,13,0,2,0,9,,21.0,$10K–$30K,2023,5,2,fleet_operator,3.3,32,4.44,True
L005824,S0345,Excavators,John Deere,2013,Poor,3798.0,7300.0,Midwest,2022-03-03,16,1,1,0,79,,11.0,<$10K,2022,3,1,contractor,10.5,28,3.69,True
L005825,S0190,Excavators,Volvo Ce,2001,Fair,5306.0,11000.0,Southeast,2022-05-30,20,2,1,0,38,,23.0,$10K–$30K,2022,5,2,dealer,8.0,8,2.93,True
L005826,S0123,Skid Steers,Liebherr,2021,Fair,3065.0,18200.0,Great Plains,2022-08-22,18,3,0,0,80,,3.0,$10K–$30K,2022,8,3,dealer,8.0,14,3.69,False
L005827,S0455,Compactors,Terex,2007,Poor,6954.0,3200.0,Southeast,2022-01-04,15,2,2,0,237,,17.0,<$10K,2022,1,1,fleet_operator,2.8,14,4.99,False
L005828,S0285,Forklifts,Caterpillar,2016,Excellent,5233.0,10500.0,Southeast,2021-04-03,36,2,3,0,58,,8.0,$10K–$30K,2021,4,2,dealer,3.1,6,3.25,True
L005829,S0204,Bulldozers,Doosan,2008,Good,6712.0,13400.0,Pacific Northwest,2022-07-23,16,2,0,1,1,12600.0,16.0,$10K–$30K,2022,7,3,contractor,8.2,20,3.67,True
L005830,S0479,Backhoes,Volvo Ce,2002,Fair,6875.0,4500.0,Northeast,2023-05-28,13,2,0,0,4,,22.0,<$10K,2023,5,2,fleet_operator,3.5,14,3.09,True
L005831,S0244,Skid Steers,Caterpillar,2015,Good,3016.0,7800.0,Great Plains,2021-05-23,12,1,1,1,76,6900.0,9.0,<$10K,2021,5,2,dealer,10.9,14,3.67,True
L005832,S0682,Skid Steers,Komatsu,2000,Good,4998.0,4700.0,Great Plains,2023-08-28,8,0,0,1,60,4500.0,24.0,<$10K,2023,8,3,dealer,3.9,24,3.94,True
L005833,S0180,Skid Steers,Liebherr,2005,Fair,3366.0,3500.0,Pacific Northwest,2022-11-03,21,1,2,0,202,,19.0,<$10K,2022,11,4,fleet_operator,2.0,15,1.95,True
L005834,S0284,Forklifts,Caterpillar,2008,Good,8667.0,3200.0,Southeast,2022-11-28,27,1,3,0,53,,16.0,<$10K,2022,11,4,contractor,14.5,16,4.7,True
L005835,S0470,Bulldozers,Terex,2018,Excellent,5806.0,63600.0,Southeast,2021-07-24,24,3,0,1,40,61400.0,6.0,$30K–$75K,2021,7,3,dealer,5.9,3,4.89,True
L005836,S0155,Skid Steers,Jcb,2016,Good,1795.0,11000.0,Midwest,2023-11-14,8,0,1,1,1,10100.0,8.0,$10K–$30K,2023,11,4,dealer,2.4,26,3.01,True
L005837,S0379,Backhoes,Doosan,2018,Excellent,3689.0,27100.0,West Coast,2023-06-23,7,1,0,1,4,26800.0,6.0,$10K–$30K,2023,6,2,dealer,3.9,8,5.0,False
L005838,S0589,Excavators,Doosan,2022,Good,3911.0,81200.0,Midwest,2021-02-10,9,1,0,0,143,,2.0,$75K–$150K,2021,2,1,dealer,3.0,10,3.11,False
L005839,S0201,Excavators,Liebherr,2000,Good,7890.0,11400.0,Northeast,2021-06-27,27,3,0,1,1,10400.0,24.0,$10K–$30K,2021,6,2,dealer,3.9,18,3.0,True
L005840,S0176,Aerial Work Platforms,Doosan,2009,Fair,4034.0,4500.0,Mountain West,2023-10-10,24,5,0,0,134,,15.0,<$10K,2023,10,4,contractor,4.5,16,4.09,False
L005841,S0503,Wheel Loaders,Jcb,2012,Good,4510.0,14700.0,Midwest,2022-01-22,14,3,0,1,1,14100.0,12.0,$10K–$30K,2022,1,1,individual,3.9,5,4.87,False
L005842,S0253,Backhoes,Caterpillar,2023,Excellent,4836.0,55687.99999999992,Midwest,2021-12-20,9,0,0,0,58,,1.0,$30K–$75K,2021,12,4,fleet_operator,8.0,16,3.72,True
L005843,S0634,Motor Graders,John Deere,2020,Good,3339.0,63100.0,West Coast,2022-09-06,26,8,2,0,72,,4.0,$30K–$75K,2022,9,3,dealer,0.8,8,4.82,True
L005844,S0089,Excavators,Terex,2021,Fair,2659.0,50800.0,Southeast,2022-01-10,19,4,0,0,45,,3.0,$30K–$75K,2022,1,1,fleet_operator,1.4,33,2.92,True
L005845,S0419,Excavators,Doosan,2013,Good,6997.0,14700.0,Mountain West,2021-03-26,18,3,3,0,105,,11.0,$10K–$30K,2021,3,1,contractor,1.6,8,4.23,True
L005846,S0755,Excavators,Hitachi,2002,Good,5493.0,10700.0,West Coast,2021-12-12,14,2,0,0,33,,22.0,$10K–$30K,2021,12,4,contractor,1.2,25,4.55,True
L005847,S0638,Wheel Loaders,Caterpillar,2016,Poor,4245.5,12900.0,Southeast,2022-08-11,16,0,2,0,84,,8.0,$10K–$30K,2022,8,3,dealer,1.1,5,4.3,True
L005848,S0282,Bulldozers,Komatsu,2003,Good,5816.0,20300.0,Midwest,2022-03-25,23,1,1,1,35,18000.0,21.0,$10K–$30K,2022,3,1,fleet_operator,2.7,16,3.81,True
L005849,S0440,Compactors,Case Ce,2009,Good,6635.0,5600.0,Southeast,2023-07-01,17,2,1,1,17,5300.0,15.0,<$10K,2023,7,3,dealer,10.1,5,3.47,True
L005850,S0667,Aerial Work Platforms,Case Ce,2016,Fair,4449.0,9000.0,Northeast,2022-09-23,9,1,0,1,60,7500.0,8.0,<$10K,2022,9,3,dealer,2.6,19,3.23,True
L005851,S0109,Bulldozers,Terex,2006,Good,4157.0,12000.0,Southwest,2022-07-01,12,2,0,0,42,,18.0,$10K–$30K,2022,7,3,dealer,2.4,19,4.77,False
L005852,S0413,Cranes,Case Ce,2015,Excellent,4130.0,63000.0,Southwest,2022-07-02,19,4,1,1,36,60600.0,9.0,$30K–$75K,2022,7,3,contractor,7.9,22,3.87,True
L005853,S0502,Cranes,Doosan,2000,Good,4256.0,27000.0,Southeast,2021-06-09,16,1,1,0,4,,24.0,$10K–$30K,2021,6,2,fleet_operator,0.5,16,5.0,True
L005854,S0426,Cranes,Terex,2020,Poor,5034.0,61100.0,Southwest,2023-10-14,21,3,1,0,95,,4.0,$30K–$75K,2023,10,4,fleet_operator,2.5,41,4.51,True
L005855,S0566,Cranes,Komatsu,2011,Poor,2948.0,18500.0,Mid-Atlantic,2021-12-11,12,2,1,0,32,,13.0,$10K–$30K,2021,12,4,fleet_operator,6.3,11,4.3,False
L005856,S0087,Excavators,John Deere,2023,Good,4824.0,69700.0,Southeast,2022-03-25,20,3,3,0,79,,1.0,$30K–$75K,2022,3,1,contractor,1.4,33,4.47,True
L005857,S0104,Excavators,John Deere,2021,Good,4129.0,65500.0,Pacific Northwest,2022-07-05,28,2,3,0,12,,3.0,$30K–$75K,2022,7,3,individual,2.7,14,3.13,True
L005858,S0640,Excavators,Caterpillar,2018,Excellent,4732.0,51400.0,Great Plains,2022-12-09,18,3,1,1,104,49000.0,6.0,$30K–$75K,2022,12,4,dealer,17.5,17,4.5,False
L005859,S0521,Excavators,Komatsu,2002,Fair,6324.0,11200.0,Midwest,2023-05-28,24,0,0,1,3,9300.0,22.0,$10K–$30K,2023,5,2,fleet_operator,0.9,11,3.39,True
L005860,S0554,Compactors,Terex,2002,Good,4833.5,5900.0,West Coast,2022-11-18,20,1,1,0,98,,22.0,<$10K,2022,11,4,individual,3.3,22,4.49,True
L005861,S0068,Wheel Loaders,Hitachi,2001,Excellent,4837.0,13300.0,Southeast,2022-02-07,28,3,2,1,18,12700.0,23.0,$10K–$30K,2022,2,1,dealer,9.9,17,4.2,True
L005862,S0392,Backhoes,Jcb,2022,Fair,2303.0,23700.0,Southeast,2023-10-24,11,0,0,0,34,,2.0,$10K–$30K,2023,10,4,fleet_operator,2.1,3,3.95,True
L005863,S0284,Backhoes,Liebherr,2019,Good,4429.0,30000.0,Southwest,2023-03-08,10,2,0,0,124,,5.0,$10K–$30K,2023,3,1,contractor,14.5,16,4.7,True
L005864,S0513,Aerial Work Platforms,Komatsu,2013,Excellent,2310.0,8700.0,Southwest,2022-06-08,28,2,0,1,8,8500.0,11.0,<$10K,2022,6,2,individual,8.5,20,3.75,True
L005865,S0337,Backhoes,Doosan,2010,Fair,5183.0,4100.0,Mountain West,2023-07-08,10,1,1,0,59,,14.0,<$10K,2023,7,3,contractor,3.4,12,5.0,True
L005866,S0013,Wheel Loaders,Volvo Ce,2005,Fair,5297.0,8700.0,Mid-Atlantic,2021-01-23,18,4,0,0,363,,19.0,<$10K,2021,1,1,dealer,12.7,21,4.38,True
L005867,S0573,Cranes,Komatsu,2021,Fair,2355.0,143800.0,Mid-Atlantic,2021-12-05,21,2,1,0,26,,3.0,$75K–$150K,2021,12,4,contractor,3.4,17,4.88,False
L005868,S0054,Excavators,Volvo Ce,2018,Poor,3457.0,20700.0,Southeast,2023-01-06,14,0,1,0,30,,6.0,$10K–$30K,2023,1,1,contractor,1.1,25,4.2,True
L005869,S0540,Skid Steers,Doosan,2013,Good,4604.0,3800.0,West Coast,2022-08-24,7,0,1,1,3,3600.0,11.0,<$10K,2022,8,3,individual,1.5,18,4.61,True
L005870,S0260,Backhoes,Caterpillar,2022,Excellent,3459.0,55687.99999999992,Northeast,2023-01-28,22,2,1,1,2,58900.0,2.0,$30K–$75K,2023,1,1,contractor,10.3,10,4.57,True
L005871,S0375,Skid Steers,Terex,1999,Excellent,3701.0,4900.0,Southwest,2022-04-07,13,1,0,0,65,,25.0,<$10K,2022,4,2,fleet_operator,3.9,18,5.0,True
L005872,S0749,Bulldozers,Doosan,2005,Good,5948.0,15100.0,Pacific Northwest,2023-02-15,9,1,0,0,97,,19.0,$10K–$30K,2023,2,1,contractor,5.0,20,4.7,True
L005873,S0196,Skid Steers,Doosan,2000,Excellent,3729.0,5000.0,Southwest,2021-10-08,30,4,1,0,106,,24.0,<$10K,2021,10,4,contractor,12.5,8,3.9,True
L005874,S0550,Excavators,Case Ce,2020,Good,4811.0,59400.0,West Coast,2023-05-07,34,5,2,0,17,,4.0,$30K–$75K,2023,5,2,fleet_operator,10.1,10,4.29,True
L005875,S0150,Excavators,Terex,2006,Excellent,6133.0,20100.0,Northeast,2021-03-26,16,2,1,1,2,19300.0,18.0,$10K–$30K,2021,3,1,individual,4.6,17,3.52,False
L005876,S0734,Skid Steers,Jcb,2008,Good,4167.0,3200.0,Southeast,2022-07-30,18,4,2,0,95,,16.0,<$10K,2022,7,3,fleet_operator,2.7,27,4.38,True
L005877,S0251,Bulldozers,Terex,2018,Good,4463.0,51900.0,Southeast,2023-08-16,15,0,0,0,52,,6.0,$30K–$75K,2023,8,3,fleet_operator,3.8,10,4.63,True
L005878,S0497,Aerial Work Platforms,Caterpillar,2021,Good,1380.0,38200.0,Mountain West,2021-12-21,28,2,4,1,30,34800.0,3.0,$30K–$75K,2021,12,4,dealer,0.6,16,4.2,True
L005879,S0783,Excavators,Caterpillar,2017,Fair,4658.5,32600.0,Mountain West,2022-02-10,7,0,0,0,19,,7.0,$30K–$75K,2022,2,1,fleet_operator,3.4,8,4.25,True
L005880,S0405,Skid Steers,Volvo Ce,1998,Good,3803.0,4700.0,Southwest,2023-11-23,17,3,1,0,142,,26.0,<$10K,2023,11,4,individual,7.4,22,4.1,False
L005881,S0730,Bulldozers,Komatsu,1998,Good,5881.0,17200.0,Southeast,2023-06-08,14,2,2,1,26,16300.0,26.0,$10K–$30K,2023,6,2,dealer,1.9,4,4.04,True
