listing_id,seller_id,category,make,year,condition,hours_used,asking_price,region,list_date,views,bids,inquiries,sold,days_on_market,final_price
L007900,S0499,Compactors,Terex,2020,Good,3908.0,29500,Midwest,2021-09-16,23,5,3,1,3,27700.0
L007901,S0281,Backhoes,Hitachi,1999,Good,4435.0,6300,Southeast,2022-03-20,26,3,,1,42,6000.0
L007902,S0095,Forklifts,Hitachi,2002,Fair,9104.0,3000,Midwest,2022-09-16,12,2,0,0,20,
L007903,S0238,Skid Steers,Terex,2015,Good,2693.0,8000,Midwest,2022-01-16,20,4,0,1,106,7600.0
L007904,S0052,Excavators,Liebherr,2020,Excellent,,75400,Southwest,2023-10-23,27,1,2,0,71,
L007905,S0433,Wheel Loaders,JCB,2003,Excellent,5869.0,16500,Southwest,2023-03-30,12,2,0,0,11,
L007906,S0711,Cranes,Volvo CE,2007,Fair,3973.0,21000,Northeast,2022-09-04,9,0,2,0,17,
L007907,S0483,Excavators,Volvo CE,2012,Good,3454.0,12500,Mid-Atlantic,2022-09-03,11,2,0,1,1,11500.0
L007908,S0733,Forklifts,Caterpillar,2020,Fair,7316.0,12500,Pacific Northwest,2023-06-26,17,2,1,0,2,
L007909,S0068,Wheel Loaders,Hitachi,2006,Fair,,9800,Southeast,2023-05-27,7,1,2,1,2,8000.0
L007910,S0671,Skid Steers,,2010,Excellent,5216.0,6500,Northeast,2021-01-11,30,5,4,1,65,6500.0
L007911,S0071,Skid Steers,Hitachi,2015,Good,2886.0,8100,Mountain West,2021-12-21,17,2,,1,35,7500.0
L007912,S0661,Bulldozers,Hitachi,2022,Good,4262.0,86300,Southeast,2022-06-25,11,1,2,0,7,
L007913,S0558,Wheel Loaders,Volvo CE,2004,Good,6003.0,10500,Mid-Atlantic,2023-11-15,17,2,1,0,44,
L007914,S0256,Forklifts,Case CE,1999,Fair,8714.0,2600,Mid-Atlantic,2023-05-31,14,2,0,0,119,
L007915,S0586,Aerial Work Platforms,Terex,2013,Excellent,2151.0,6500,Midwest,2023-05-30,20,1,1,1,1,6600.0
L007916,S0293,Forklifts,Hitachi,2023,Good,5986.0,18700,Mountain West,2022-01-31,24,4,2,0,21,
L007917,S0694,Excavators,Liebherr,1999,Good,9474.0,14900,Northeast,2022-07-03,11,2,0,1,9,13300.0
L007918,S0645,Excavators,Caterpillar,2001,Good,8137.0,15700,Southeast,2021-12-23,21,2,4,1,2,14800.0
L007919,S0595,Motor Graders,Hitachi,1999,Good,7530.0,18800,Midwest,2021-04-22,8,1,0,0,16,
L007920,S0255,Wheel Loaders,Terex,2014,Good,7305.0,14200,Midwest,2023-01-01,20,3,2,1,6,13600.0
L007921,S0273,Skid Steers,Liebherr,2003,Good,,5200,Great Plains,2022-05-22,20,6,2,1,12,5000.0
L007922,S0070,Skid Steers,Terex,2007,Good,3239.0,4200,Great Plains,2023-06-15,20,5,2,1,37,3900.0
L007923,S0217,Wheel Loaders,Volvo CE,2011,Good,6437.0,11300,Southeast,2023-07-19,5,3,0,0,51,
L007924,S0023,Motor Graders,Komatsu,2012,Good,4163.0,16200,Mountain West,2023-08-28,5,0,,1,50,15200.0
L007925,S0495,Wheel Loaders,Terex,2018,Good,3217.0,36200,Southeast,2022-05-12,13,1,3,0,96,
L007926,S0693,Backhoes,Volvo CE,2009,Good,4854.0,6200,Mountain West,2022-07-21,8,1,1,1,42,5600.0
L007927,S0246,Cranes,Komatsu,2016,Good,5551.0,68700,Great Plains,2023-01-09,7,0,2,0,2,
L007928,S0395,Forklifts,Caterpillar,2008,Good,8781.0,3800,Southeast,2021-12-30,21,3,2,1,21,3400.0
L007929,S0465,Bulldozers,Komatsu,1998,Excellent,4981.0,20100,Midwest,2023-08-25,24,5,3,1,8,19800.0
L007930,S0545,Forklifts,Hitachi,2022,Good,4955.0,14400,Southwest,2022-04-21,14,4,0,1,83,12700.0
L007931,S0214,Motor Graders,John Deere,2005,Excellent,5116.0,19700,Mid-Atlantic,2022-12-31,10,1,1,1,63,19700.0
L007932,S0732,Motor Graders,Liebherr,2019,Good,5389.0,79100,Southwest,2023-04-09,20,0,2,0,21,
L007933,S0395,Forklifts,Volvo CE,2003,Good,7930.0,3200,Midwest,2021-07-08,6,0,1,0,223,
L007934,S0271,Forklifts,Komatsu,2009,Good,6800.0,3500,Northeast,2022-11-17,8,0,0,0,20,
L007935,S0640,Wheel Loaders,JCB,2017,Good,3674.0,36200,Southeast,2021-12-30,12,2,1,1,10,34700.0
L007936,S0704,Excavators,Liebherr,2013,Good,4216.0,13700,West Coast,2023-02-25,17,2,1,0,89,
L007937,S0018,Motor Graders,Doosan,2015,Fair,7481.0,19400,Southwest,2023-04-08,16,0,1,1,46,15600.0
L007938,S0637,Bulldozers,Case CE,2009,Good,,12100,West Coast,2023-01-30,17,3,1,0,17,
L007939,S0228,Forklifts,Hitachi,2017,Excellent,4807.0,12200,Northeast,2022-11-12,15,1,0,1,19,12400.0
L007940,S0124,Backhoes,John Deere,1999,Excellent,8250.0,8000,Southeast,2021-05-16,21,4,3,0,45,
L007941,S0232,Excavators,Volvo CE,2004,Good,5775.0,12300,Mid-Atlantic,2022-07-02,16,4,0,1,19,11100.0
L007942,S0204,Wheel Loaders,Hitachi,2006,Good,5657.0,10800,Southwest,2023-09-27,26,3,2,1,25,9600.0
L007943,S0259,Wheel Loaders,Hitachi,2015,Excellent,3582.0,19800,Mountain West,2023-03-10,9,0,1,0,147,
L007944,S0402,Cranes,Liebherr,2006,Good,4836.0,26000,Northeast,2021-11-19,11,0,4,0,154,
L007945,S0487,Bulldozers,Terex,2022,Fair,3538.0,61200,Great Plains,2023-01-28,8,0,0,0,105,
L007946,S0172,Compactors,Volvo CE,2005,Excellent,3284.0,5700,Midwest,2022-05-20,14,0,1,1,141,5400.0
L007947,S0160,Wheel Loaders,,1998,Poor,5008.0,5400,West Coast,2023-11-13,17,1,4,0,238,
L007948,S0272,Forklifts,JCB,2002,Fair,6576.0,2700,Southeast,2021-05-05,18,3,0,1,14,2200.0
L007949,S0696,Backhoes,Liebherr,2013,Fair,5773.0,5600,Southeast,2023-05-04,16,2,0,1,1,5000.0
L007950,S0259,Backhoes,Caterpillar,2011,Fair,4476.0,5700,Great Plains,2023-05-03,22,4,4,0,164,
L007951,S0775,Aerial Work Platforms,Terex,2023,Excellent,,34400,Mountain West,2022-09-07,16,3,1,1,46,34700.0
L007952,S0221,Skid Steers,,2010,Good,4593.0,4300,Southwest,2021-08-04,17,2,0,0,11,
L007953,S0115,Backhoes,John Deere,2008,Excellent,8104.0,6700,West Coast,2022-06-30,11,3,0,0,12,
L007954,S0164,Wheel Loaders,Komatsu,2017,Excellent,3765.0,44500,Mountain West,2023-08-27,31,5,1,0,90,
L007955,S0623,Wheel Loaders,John Deere,2020,Good,3361.0,38700,Southeast,2023-01-27,17,1,0,0,167,
L007956,S0385,Excavators,Caterpillar,2010,Fair,6028.0,12400,Pacific Northwest,2022-03-25,25,3,,0,13,
L007957,S0344,Compactors,John Deere,2012,Good,4654.0,6900,Great Plains,2022-05-26,18,2,1,0,56,
L007958,S0296,Backhoes,Hitachi,2021,Good,3318.0,45300,West Coast,2023-04-09,10,2,0,0,116,
L007959,S0396,Wheel Loaders,Volvo CE,2023,Fair,4594.0,66400,Northeast,2023-01-30,15,2,5,1,43,57700.0
L007960,S0722,Forklifts,Case CE,2013,Excellent,5446.0,4700,Great Plains,2021-11-23,11,0,1,1,54,4600.0
L007961,S0151,Compactors,Caterpillar,2010,Good,4629.0,5300,West Coast,2022-08-14,11,2,0,1,8,4800.0
L007962,S0712,Backhoes,Hitachi,2005,Good,4129.0,6200,Northeast,2023-06-24,18,0,0,0,71,
L007963,S0098,Forklifts,John Deere,2015,Fair,6313.0,4900,Great Plains,2022-07-09,31,5,2,0,32,
L007964,S0445,Aerial Work Platforms,Case CE,2016,Good,1896.0,12000,Midwest,2023-03-18,14,0,2,0,95,
L007965,S0607,Motor Graders,JCB,2023,Fair,4280.0,75100,Midwest,2023-06-09,20,0,0,1,28,64100.0
L007966,S0064,Motor Graders,Case CE,2012,Excellent,4907.0,20900,Mid-Atlantic,2022-10-13,11,1,2,0,125,
L007967,S0414,Cranes,Doosan,2007,Poor,5175.0,12900,Southeast,2022-04-23,9,1,0,0,12,
L007968,S0145,Motor Graders,,2020,Good,7414.0,76200,Southeast,2022-11-24,10,0,1,1,5,70200.0
L007969,S0509,Excavators,Case CE,2001,Fair,4189.0,9600,Mountain West,2022-03-03,24,2,2,0,1,
L007970,S0023,Compactors,Doosan,2003,Poor,5561.0,3200,Southwest,2023-04-16,17,2,1,0,28,
L007971,S0576,Skid Steers,Liebherr,2005,Good,5446.0,3400,Mid-Atlantic,2021-09-18,10,1,3,0,9,
L007972,S0654,Compactors,Liebherr,2021,Good,2942.0,30900,Midwest,2022-11-26,25,7,0,0,36,
L007973,S0214,Motor Graders,Hitachi,2004,Excellent,5172.0,16000,Midwest,2022-05-27,17,1,2,1,8,15800.0
L007974,S0369,Cranes,Case CE,2009,Good,3271.0,29500,Mid-Atlantic,2021-11-12,25,3,1,0,82,
L007975,S0531,Motor Graders,Liebherr,2015,Fair,6482.0,25700,Northeast,2022-08-17,6,1,2,0,30,
L007976,S0349,Excavators,Caterpillar,2015,Excellent,4154.0,33500,Northeast,2022-02-19,12,0,0,0,85,
L007977,S0510,Forklifts,Doosan,2016,Poor,6428.0,3100,Great Plains,2023-03-07,23,3,,0,100,
L007978,S0051,Excavators,Hitachi,2001,Fair,4030.0,10700,Southwest,2023-10-09,12,0,2,0,36,
L007979,S0204,Excavators,Doosan,1998,Good,6837.0,13000,Midwest,2021-11-05,19,0,3,0,47,
L007980,S0764,Skid Steers,John Deere,2002,Good,5776.0,5400,Northeast,2022-09-02,22,3,3,1,22,4900.0
L007981,S0120,Excavators,Case CE,2004,Good,4666.0,13000,Southwest,2021-07-31,14,1,1,1,6,12500.0
L007982,S0061,Aerial Work Platforms,Liebherr,2023,Good,,46100,Southeast,2022-11-25,6,1,1,0,48,
L007983,S0010,Cranes,Caterpillar,2008,Good,,27100,Southeast,2023-08-31,18,6,2,0,1,
L007984,S0553,Aerial Work Platforms,Caterpillar,2018,Good,2584.0,21700,West Coast,2021-06-17,17,4,3,0,95,
L007985,S0248,Excavators,Volvo CE,2020,Poor,4628.0,31500,Southeast,2021-11-17,25,2,2,0,78,
L007986,S0645,Forklifts,Case CE,2018,Good,6682.0,11300,Northeast,2023-07-27,17,1,2,1,5,10400.0
L007987,S0229,Motor Graders,,2008,Good,7609.0,16700,Midwest,2023-05-07,19,2,1,1,24,15800.0
L007988,S0088,Skid Steers,John Deere,2007,Good,5570.0,3900,Southeast,2022-02-07,14,1,0,1,1,3600.0
L007989,S0502,Motor Graders,Hitachi,2021,Fair,5831.0,68200,Great Plains,2022-04-05,21,4,1,0,179,
L007990,S0172,Wheel Loaders,Case CE,2004,Good,3511.0,11400,Mountain West,2022-10-26,19,2,1,0,119,
L007991,S0440,Skid Steers,Volvo CE,2013,Good,4256.0,4700,Mountain West,2022-07-10,16,2,1,0,45,
L007992,S0678,Motor Graders,Case CE,1998,Poor,5457.0,7900,Southwest,2022-03-12,15,0,2,1,14,6400.0
L007993,S0359,Excavators,John Deere,1998,Fair,6153.0,9400,West Coast,2022-08-10,29,4,1,0,135,
L007994,S0617,Motor Graders,,2009,Fair,6547.0,11500,Southeast,2023-04-22,23,3,1,0,117,
L007995,S0362,Forklifts,Volvo CE,2013,Poor,6403.0,2000,Southeast,2022-11-04,17,2,1,0,40,
L007996,S0548,Wheel Loaders,Case CE,2002,Good,7407.0,11700,Midwest,2023-10-22,11,0,2,0,43,
L007997,S0551,Bulldozers,JCB,2011,Fair,,11100,Southwest,2023-05-29,22,2,2,1,10,9200.0
L007998,S0224,Excavators,Hitachi,2015,Good,5090.0,25200,Southeast,2022-05-20,9,1,0,0,106,
L007999,S0390,Forklifts,JCB,2006,Excellent,9089.0,3900,Northeast,2021-02-23,22,5,2,0,117,
L008000,S0465,Skid Steers,Hitachi,1999,Poor,3811.0,2300,Midwest,2023-04-26,38,6,2,1,3,1800.0
L008001,S0363,Bulldozers,John Deere,2009,Good,5373.0,13800,Mountain West,2021-07-27,14,5,2,0,36,
L008002,S0167,Bulldozers,Liebherr,2022,Good,6021.0,90600,Southeast,2023-03-17,19,2,0,0,70,
L008003,S0418,Excavators,Terex,2007,Good,6166.0,12500,Great Plains,2021-10-29,20,3,2,0,348,
L008004,S0713,Wheel Loaders,Liebherr,1999,Good,5867.0,11700,West Coast,2022-08-30,13,3,2,0,92,
L008005,S0726,Excavators,Volvo CE,2012,Good,3292.0,12700,Northeast,2023-08-22,27,4,,0,120,
L008006,S0373,Bulldozers,Caterpillar,2001,Fair,6022.0,11400,West Coast,2022-04-30,18,1,1,0,1,
L008007,S0525,Cranes,John Deere,2016,Poor,2391.0,30400,Southwest,2021-06-08,24,5,2,0,28,
L008008,S0722,Backhoes,John Deere,2019,Excellent,4894.0,33600,Southeast,2023-05-01,24,2,1,0,23,
L008009,S0221,Excavators,Komatsu,2001,Fair,6089.0,12100,Southeast,2021-07-16,10,4,0,0,43,
L008010,S0136,Forklifts,Case CE,2022,Excellent,4057.0,21800,Northeast,2022-12-27,16,1,0,1,14,22000.0
L008011,S0068,Cranes,Komatsu,2006,Excellent,2450.0,34700,Midwest,2022-04-05,18,4,0,0,127,
L008012,S0556,Cranes,Doosan,2010,Fair,3470.0,29600,Midwest,2023-10-22,21,5,0,0,5,
L008013,S0188,Backhoes,Doosan,2007,Fair,3226.0,5800,Great Plains,2021-06-20,3,0,0,1,18,4800.0
L008014,S0049,Wheel Loaders,John Deere,2011,Good,4147.0,11700,West Coast,2021-07-27,10,3,1,0,24,
L008015,S0620,Excavators,Volvo CE,2022,Good,,66300,Pacific Northwest,2023-03-18,11,3,2,1,16,60700.0
L008016,S0735,Forklifts,Hitachi,2000,Good,6802.0,3600,West Coast,2023-11-22,9,0,1,0,33,
L008017,S0679,Motor Graders,Terex,2000,Poor,,8400,Great Plains,2022-02-07,5,0,0,0,212,
L008018,S0155,Excavators,Hitachi,2017,Good,4124.0,41700,Southeast,2023-08-04,11,0,0,0,39,
L008019,S0496,Wheel Loaders,Liebherr,2013,Good,5060.0,13600,West Coast,2021-07-01,18,3,1,1,2,12200.0
L008020,S0777,Wheel Loaders,JCB,2006,Fair,3323.0,9600,Southeast,2021-03-01,25,3,1,0,11,
L008021,S0195,Forklifts,Komatsu,2011,Good,8181.0,3100,Southeast,2022-05-17,21,3,0,1,25,2800.0
L008022,S0676,Excavators,Volvo CE,2019,Poor,,28000,Great Plains,2021-02-17,29,6,2,0,46,
L008023,S0762,Bulldozers,Liebherr,2013,Poor,4977.0,5900,Southwest,2023-10-16,13,2,1,0,45,
L008024,S0475,Bulldozers,Volvo CE,2006,Good,5249.0,17700,Midwest,2022-03-03,28,3,2,1,15,17000.0
L008025,S0228,Bulldozers,Hitachi,2021,Good,4797.0,81800,Midwest,2023-08-29,17,2,1,0,95,
L008026,S0407,Aerial Work Platforms,John Deere,2020,Good,2517.0,25100,Southwest,2021-09-25,11,2,0,1,3,22800.0
L008027,S0490,Excavators,,2002,Poor,5370.0,7300,Midwest,2023-02-17,8,2,0,0,62,
L008028,S0218,Aerial Work Platforms,Caterpillar,2010,Good,6437.0,5700,Northeast,2021-05-01,14,1,1,0,35,
L008029,S0512,Forklifts,John Deere,2012,Fair,8157.0,2800,West Coast,2023-08-24,16,5,0,1,5,2400.0
L008030,S0020,Skid Steers,Case CE,2022,Good,3417.0,25100,West Coast,2021-12-07,29,2,1,1,5,23500.0
L008031,S0683,Bulldozers,Terex,2001,Good,6649.0,13400,Southwest,2021-01-09,11,2,0,0,31,
L008032,S0423,Bulldozers,Caterpillar,2011,Excellent,3557.0,16500,West Coast,2021-07-15,22,3,1,0,21,
L008033,S0107,Backhoes,Doosan,2017,Good,3607.0,27400,Midwest,2022-07-15,16,1,1,1,23,24800.0
L008034,S0334,Backhoes,Hitachi,2021,Good,3117.0,34300,Mountain West,2023-05-18,20,0,3,0,69,
L008035,S0349,Wheel Loaders,Volvo CE,2017,Excellent,5671.0,47700,Southeast,2023-09-15,6,2,0,1,16,47400.0
L008036,S0307,Wheel Loaders,Hitachi,2004,Good,4193.0,10300,Pacific Northwest,2021-02-09,12,1,0,0,279,
L008037,S0256,Bulldozers,JCB,2001,Good,,11200,Southwest,2021-10-14,28,2,3,0,8,
L008038,S0436,Backhoes,Doosan,2014,Good,3331.0,8400,Midwest,2023-03-03,19,2,3,0,43,
L008039,S0578,Motor Graders,Komatsu,2023,Good,5414.0,96200,West Coast,2022-07-18,13,3,0,0,201,
L008040,S0416,Forklifts,Liebherr,2006,Excellent,6686.0,4200,Great Plains,2022-03-02,11,0,2,0,62,
L008041,S0010,Compactors,Volvo CE,2001,Good,5096.0,5900,Southwest,2021-08-30,15,3,1,0,19,
L008042,S0342,Skid Steers,Doosan,2000,Fair,4900.0,2900,Southeast,2021-09-27,18,0,1,0,226,
L008043,S0424,Forklifts,Volvo CE,2016,Good,7179.0,8500,Southwest,2021-09-08,18,3,4,1,7,7800.0
L008044,S0344,Bulldozers,John Deere,2006,Poor,7216.0,7300,Southeast,2022-08-08,7,1,,0,129,
L008045,S0231,Aerial Work Platforms,Hitachi,2005,Excellent,4848.0,7300,Midwest,2023-03-27,11,5,1,1,6,7400.0
L008046,S0304,Forklifts,Volvo CE,2023,Fair,7168.0,13400,Southeast,2022-02-07,20,4,2,0,29,
L008047,S0187,Compactors,Hitachi,2004,Good,6374.0,6400,Southwest,2022-09-02,12,4,0,0,26,
L008048,S0479,Motor Graders,Terex,2004,Good,6435.0,17900,Southeast,2023-06-25,17,1,4,1,13,17100.0
L008049,S0429,Forklifts,John Deere,2001,Good,7812.0,3200,Pacific Northwest,2023-03-24,8,1,1,0,92,
L008050,S0467,Wheel Loaders,Komatsu,2016,Good,3084.0,22600,Mountain West,2022-01-12,25,3,0,0,202,
L008051,S0015,Wheel Loaders,Komatsu,2009,Good,4335.0,13000,Southwest,2022-10-25,15,1,1,0,8,
L008052,S0723,Compactors,Terex,2017,Fair,1109.0,13600,Mountain West,2022-07-24,19,3,1,1,10,11200.0
L008053,S0535,Cranes,JCB,2003,Excellent,6049.0,28800,Southwest,2021-10-23,21,3,4,1,35,29300.0
L008054,S0007,Compactors,Case CE,2009,Good,3748.0,5200,West Coast,2021-12-03,10,2,0,0,46,
L008055,S0630,Wheel Loaders,Volvo CE,2017,Fair,6080.0,29000,Mountain West,2023-03-07,18,1,3,1,34,25300.0
L008056,S0494,Forklifts,Liebherr,2001,Good,8091.0,2900,West Coast,2022-08-31,22,5,,0,107,
L008057,S0323,Bulldozers,Case CE,1999,Good,5516.0,15000,Southeast,2022-12-07,24,3,1,1,81,13200.0
L008058,S0308,Forklifts,Liebherr,2012,Good,5073.0,4100,Southeast,2023-04-11,23,6,2,1,37,3600.0
L008059,S0494,Wheel Loaders,John Deere,2020,Excellent,1558.0,73600,Northeast,2022-02-25,14,3,2,0,143,
L008060,S0564,Compactors,Terex,2003,Excellent,,7100,Midwest,2022-01-27,13,0,0,0,65,
L008061,S0448,Skid Steers,Volvo CE,2015,Good,4099.0,6000,Pacific Northwest,2021-08-11,10,1,0,1,25,5600.0
L008062,S0666,Wheel Loaders,Caterpillar,2018,Excellent,,52000,Southeast,2023-08-01,17,0,1,0,39,
L008063,S0478,Wheel Loaders,Komatsu,2019,Good,4365.0,51500,Mountain West,2021-10-12,20,5,4,0,80,
L008064,S0780,Forklifts,Hitachi,2002,Good,8032.0,2800,Southeast,2022-09-08,14,2,1,1,19,2700.0
L008065,S0213,Compactors,Doosan,2001,Poor,3260.0,3400,Northeast,2021-01-24,10,2,1,0,91,
L008066,S0134,Compactors,JCB,2008,Poor,3060.0,3100,Southwest,2022-03-17,7,2,0,0,54,
L008067,S0410,Compactors,Terex,2008,Good,3346.0,5800,West Coast,2023-03-21,15,3,1,0,2,
L008068,S0419,Motor Graders,Caterpillar,2006,Good,6906.0,22300,Mountain West,2022-06-22,24,4,1,0,4,
L008069,S0578,Motor Graders,Komatsu,2000,Good,5437.0,17800,Southeast,2023-11-02,14,1,0,0,16,
L008070,S0311,Wheel Loaders,Case CE,2008,Excellent,5797.0,13700,Northeast,2021-06-13,11,0,2,1,14,13900.0
L008071,S0593,Excavators,Volvo CE,1999,Good,4729.0,14000,Mid-Atlantic,2021-08-13,15,3,0,1,48,13200.0
L008072,S0269,Compactors,JCB,2006,Good,5749.0,5200,Midwest,2022-01-07,16,2,1,1,5,4700.0
L008073,S0384,Excavators,Caterpillar,2021,Good,3250.0,87100,Southeast,2023-04-28,22,1,1,0,25,
L008074,S0018,Backhoes,Hitachi,2022,Fair,2527.0,23700,Mountain West,2023-02-24,13,1,,0,92,
L008075,S0322,Skid Steers,Komatsu,2007,Fair,5007.0,3500,Mountain West,2022-08-22,10,1,1,1,91,3100.0
L008076,S0686,Skid Steers,Komatsu,2008,Poor,4093.0,2600,Southwest,2023-08-01,13,1,1,1,5,1800.0
L008077,S0690,Backhoes,Komatsu,2000,Good,5499.0,8900,Great Plains,2021-07-01,13,5,1,0,57,
L008078,S0497,Bulldozers,Terex,2014,Fair,6068.0,17600,Northeast,2023-04-20,29,0,4,0,15,
L008079,S0192,Skid Steers,Case CE,2008,Good,4099.0,4000,Southwest,2023-07-14,19,1,2,0,28,
L008080,S0262,Excavators,Hitachi,2014,Good,6325.0,13700,Mountain West,2021-02-22,10,1,0,0,48,
L008081,S0328,Excavators,Doosan,2016,Fair,4164.0,29400,Southeast,2023-04-24,37,1,1,1,6,24600.0
L008082,S0372,Skid Steers,Case CE,2001,Poor,4628.0,2000,Midwest,2022-04-05,17,2,1,1,8,1200.0
L008083,S0111,Excavators,Liebherr,1999,Fair,7090.0,12100,Southwest,2022-03-24,18,1,3,1,34,9500.0
L008084,S0223,Aerial Work Platforms,Caterpillar,2021,Good,4330.0,30000,Southeast,2022-11-05,11,1,1,0,8,
L008085,S0569,Forklifts,Case CE,2011,Good,5848.0,3500,Pacific Northwest,2022-03-28,22,2,0,0,111,
L008086,S0363,Skid Steers,Terex,2012,Fair,3311.0,2700,Midwest,2021-08-16,12,0,3,0,55,
L008087,S0753,Wheel Loaders,JCB,2000,Fair,5679.0,8400,Mid-Atlantic,2021-03-09,18,3,3,0,92,
L008088,S0351,Forklifts,Komatsu,2017,Fair,6571.0,8500,Southwest,2021-08-03,16,2,0,0,10,
L008089,S0079,Excavators,Doosan,2019,Good,4948.0,58900,Mid-Atlantic,2023-03-09,11,1,1,1,6,52500.0
L008090,S0175,Skid Steers,Komatsu,2023,Good,4052.0,34900,Southwest,2021-08-09,1,0,0,1,2,32600.0
L008091,S0165,Excavators,Komatsu,2010,Excellent,5761.0,14600,Mountain West,2021-12-14,9,1,2,0,52,
L008092,S0423,Compactors,Volvo CE,2019,Poor,2919.0,11400,Mountain West,2022-12-18,7,0,1,0,114,
L008093,S0608,Wheel Loaders,Doosan,2010,Excellent,5767.0,10600,Mid-Atlantic,2021-02-26,23,4,0,0,19,
L008094,S0412,Excavators,JCB,2015,Good,7767.0,26100,West Coast,2021-08-21,10,2,0,0,30,
L008095,S0468,Bulldozers,Komatsu,2019,Fair,4398.0,44900,Midwest,2023-04-02,15,2,1,0,32,
L008096,S0631,Excavators,Case CE,2017,Good,4024.0,32500,Northeast,2022-05-21,8,2,1,0,69,
L008097,S0676,Compactors,Liebherr,2018,Fair,2217.0,15200,Southeast,2022-07-12,11,0,0,0,145,
L008098,S0754,Wheel Loaders,Volvo CE,2004,Fair,7005.0,10000,Midwest,2021-03-11,19,1,1,0,199,
L008099,S0646,Motor Graders,Case CE,2020,Excellent,4052.0,93300,Mountain West,2021-06-16,11,0,1,0,29,
L008100,S0233,Forklifts,Caterpillar,2013,Good,6271.0,3400,Southeast,2022-02-03,12,1,0,1,41,3200.0
L008101,S0079,Wheel Loaders,Doosan,2013,Fair,5434.0,9400,West Coast,2022-04-09,15,2,2,0,6,
L008102,S0460,Motor Graders,Doosan,2019,Good,4127.0,61300,West Coast,2022-04-20,20,1,2,1,1,54800.0
L008103,S0550,Skid Steers,Liebherr,2023,Good,3606.0,25500,Great Plains,2022-07-12,17,1,1,0,301,
L008104,S0510,Excavators,Case CE,2003,Good,5868.0,11800,Mountain West,2022-07-11,3,0,0,0,145,
L008105,S0763,Excavators,JCB,2003,Good,2971.0,11800,Southwest,2022-03-18,23,4,4,0,72,
L008106,S0356,Motor Graders,John Deere,2001,Good,8177.0,17100,Mountain West,2023-09-03,12,0,0,0,108,
L008107,S0145,Bulldozers,Terex,2000,Excellent,7615.0,15800,West Coast,2023-05-09,10,0,1,0,14,
L008108,S0183,Cranes,Volvo CE,1998,Excellent,4295.0,31600,Northeast,2023-09-15,19,4,2,1,13,32200.0
L008109,S0790,Motor Graders,Komatsu,2000,Good,6022.0,17200,Southeast,2022-02-25,18,3,2,1,6,15200.0
L008110,S0598,Skid Steers,Volvo CE,2016,Good,2979.0,9600,Northeast,2022-07-15,12,2,1,0,148,
L008111,S0439,Excavators,Komatsu,2006,Excellent,6583.0,17500,Great Plains,2023-12-29,9,2,1,1,16,16800.0
L008112,S0227,Bulldozers,Volvo CE,2011,Fair,6177.0,13000,Southwest,2021-07-25,13,1,1,0,69,
L008113,S0416,Motor Graders,Komatsu,2016,Good,5967.0,46500,West Coast,2022-07-31,31,6,3,0,10,
L008114,S0617,Forklifts,Doosan,2021,Poor,7409.0,8800,Great Plains,2021-04-04,11,0,1,0,136,
L008115,S0075,Aerial Work Platforms,Liebherr,2021,Good,1411.0,25700,Northeast,2022-06-28,16,1,0,0,17,
L008116,S0211,Cranes,Doosan,2016,Excellent,2565.0,77700,Southeast,2021-07-01,15,1,1,0,97,
L008117,S0378,Aerial Work Platforms,Caterpillar,2023,Fair,4324.0,27700,Southeast,2021-05-08,17,1,2,0,12,
L008118,S0631,Wheel Loaders,Terex,2023,Good,3176.0,76600,Mountain West,2021-05-26,19,1,3,1,8,70400.0
L008119,S0713,Excavators,Komatsu,2010,Good,5002.0,13500,Southeast,2023-06-09,18,4,0,1,34,12200.0
L008120,S0165,Excavators,Doosan,2019,Good,4233.0,53500,Pacific Northwest,2023-10-08,18,0,0,1,21,47500.0
L008121,S0091,Motor Graders,Volvo CE,2013,Good,5316.0,14200,Southeast,2022-03-20,15,1,0,1,34,13500.0
L008122,S0427,Wheel Loaders,Komatsu,2005,Good,5269.0,13700,Mountain West,2021-03-19,7,0,1,0,95,
L008123,S0766,Excavators,Caterpillar,2021,Excellent,4119.0,97000,Great Plains,2021-06-01,17,1,1,1,2,97600.0
L008124,S0776,Bulldozers,Volvo CE,2023,Good,5354.0,89200,Midwest,2022-05-30,22,4,2,1,20,79600.0
L008125,S0195,Motor Graders,Case CE,2013,Fair,8088.0,12500,Northeast,2021-07-06,22,3,1,0,2,
L008126,S0613,Excavators,Caterpillar,2023,Fair,4037.0,54000,Mid-Atlantic,2021-08-01,14,1,1,1,1,44500.0
L008127,S0250,Wheel Loaders,Doosan,2006,Excellent,6535.0,18000,Mid-Atlantic,2023-04-01,5,1,0,0,17,
L008128,S0413,Backhoes,Komatsu,2006,Fair,4980.0,6000,Mid-Atlantic,2021-01-22,8,2,0,1,18,5100.0
L008129,S0317,Wheel Loaders,Doosan,2021,Good,3495.0,55000,Midwest,2022-08-03,30,1,3,0,61,
L008130,S0544,Compactors,Case CE,2020,Good,1954.0,26600,Southeast,2021-06-20,30,3,,0,133,
L008131,S0651,Forklifts,Caterpillar,2023,Fair,5441.0,15100,Southeast,2021-02-21,16,3,0,0,89,
L008132,S0118,Bulldozers,JCB,2000,Good,3062.0,14400,Southeast,2021-04-08,8,1,,0,58,
